Position	Counts	End
-20	830	5
-19	683	5
-18	703	5
-17	696	5
-16	761	5
-15	784	5
-14	743	5
-13	897	5
-12	679	5
-11	660	5
-10	1342	5
-9	6852	5
-8	104656	5
-7	280188	5
-6	60463	5
-5	40876	5
-4	68212	5
-3	23507	5
-2	22087	5
-1	33463	5
0	13967	5
1	26439	5
2	49302	5
3	13211	5
4	7254	5
5	62221	5
6	2884	5
7	8727	5
8	20489	5
9	7474	5
10	11804	5
11	15976	5
12	6073	5
13	8609	5
14	17427	5
15	4662	5
16	8477	5
17	14405	5
18	5208	5
19	8410	5
20	11228	5
21	4563	5
22	8535	5
23	12185	5
24	4886	5
25	9026	5
-20	16242	3
-19	5846	3
-18	11461	3
-17	20341	3
-16	6605	3
-15	1975	3
-14	1954	3
-13	831	3
-12	229	3
-11	187	3
-10	150	3
-9	126	3
-8	141	3
-7	150	3
-6	104	3
-5	99	3
-4	142	3
-3	107	3
-2	209	3
-1	138	3
0	127	3
1	135	3
2	137	3
3	102	3
4	106	3
5	90	3
6	78	3
7	89	3
8	94	3
9	108	3
10	101	3
11	70	3
12	125	3
13	68	3
14	88	3
15	94	3
16	114	3
17	91	3
18	77	3
19	78	3
20	108	3
21	105	3
22	87	3
23	118	3
24	85	3
25	74	3
