Position	Counts	End
-20	723	5
-19	495	5
-18	409	5
-17	455	5
-16	471	5
-15	440	5
-14	355	5
-13	320	5
-12	324	5
-11	332	5
-10	484	5
-9	1364	5
-8	11743	5
-7	24969	5
-6	4864	5
-5	7157	5
-4	8405	5
-3	2988	5
-2	5740	5
-1	9038	5
0	2942	5
1	6686	5
2	11348	5
3	2746	5
4	2576	5
5	19648	5
6	1256	5
7	4457	5
8	7882	5
9	2539	5
10	5048	5
11	7160	5
12	2071	5
13	5051	5
14	11268	5
15	2374	5
16	4460	5
17	6803	5
18	2326	5
19	5120	5
20	7654	5
21	2460	5
22	5400	5
23	6741	5
24	2127	5
25	4902	5
-20	4330	3
-19	1842	3
-18	4839	3
-17	7003	3
-16	2864	3
-15	12255	3
-14	8673	3
-13	3188	3
-12	672	3
-11	535	3
-10	380	3
-9	351	3
-8	323	3
-7	374	3
-6	209	3
-5	175	3
-4	229	3
-3	90	3
-2	234	3
-1	177	3
0	168	3
1	192	3
2	145	3
3	101	3
4	125	3
5	87	3
6	87	3
7	126	3
8	82	3
9	81	3
10	84	3
11	80	3
12	82	3
13	80	3
14	83	3
15	111	3
16	190	3
17	143	3
18	96	3
19	84	3
20	72	3
21	72	3
22	92	3
23	79	3
24	66	3
25	58	3
