Position	Counts	End
-20	3658	5
-19	4384	5
-18	3997	5
-17	4543	5
-16	4691	5
-15	3936	5
-14	4004	5
-13	4553	5
-12	4204	5
-11	4377	5
-10	4360	5
-9	4019	5
-8	3930	5
-7	4829	5
-6	4332	5
-5	4334	5
-4	4688	5
-3	4138	5
-2	4446	5
-1	4625	5
0	4769	5
1	4360	5
2	5447	5
3	6323	5
4	1811	5
5	8039	5
6	2598	5
7	3746	5
8	4537	5
9	4216	5
10	4095	5
11	4736	5
12	4431	5
13	4219	5
14	5124	5
15	4213	5
16	4290	5
17	5212	5
18	4721	5
19	4240	5
20	4982	5
21	5214	5
22	4113	5
23	5251	5
24	4902	5
25	4503	5
-20	5578	3
-19	5581	3
-18	4170	3
-17	5321	3
-16	5783	3
-15	4544	3
-14	5291	3
-13	5279	3
-12	4096	3
-11	5305	3
-10	5029	3
-9	3971	3
-8	5169	3
-7	4882	3
-6	4286	3
-5	4742	3
-4	4663	3
-3	3327	3
-2	5153	3
-1	5050	3
0	5308	3
1	5533	3
2	4483	3
3	3842	3
4	4440	3
5	4000	3
6	4472	3
7	4258	3
8	4327	3
9	4440	3
10	4431	3
11	4255	3
12	4401	3
13	4250	3
14	4275	3
15	4421	3
16	3820	3
17	4137	3
18	4107	3
19	4176	3
20	4245	3
21	4247	3
22	4204	3
23	4005	3
24	4150	3
25	3926	3
