Position	Counts	End
-20	2971	5
-19	3629	5
-18	3243	5
-17	3413	5
-16	3465	5
-15	3258	5
-14	3011	5
-13	3616	5
-12	3342	5
-11	3235	5
-10	3958	5
-9	3227	5
-8	3283	5
-7	4365	5
-6	3778	5
-5	3129	5
-4	4009	5
-3	3566	5
-2	3804	5
-1	4305	5
0	4056	5
1	2970	5
2	4853	5
3	5654	5
4	1651	5
5	8185	5
6	2515	5
7	3062	5
8	4007	5
9	3937	5
10	3670	5
11	4029	5
12	3847	5
13	3484	5
14	4513	5
15	3654	5
16	3730	5
17	4295	5
18	4132	5
19	3631	5
20	4183	5
21	4379	5
22	3713	5
23	4591	5
24	4188	5
25	3890	5
-20	3315	3
-19	3527	3
-18	2722	3
-17	2834	3
-16	3944	3
-15	2968	3
-14	2510	3
-13	2961	3
-12	2590	3
-11	2794	3
-10	2741	3
-9	2536	3
-8	2522	3
-7	2688	3
-6	2540	3
-5	2416	3
-4	2513	3
-3	1653	3
-2	2707	3
-1	2752	3
0	2991	3
1	2809	3
2	2108	3
3	2290	3
4	2474	3
5	2117	3
6	2275	3
7	2406	3
8	2245	3
9	2196	3
10	2337	3
11	2179	3
12	2285	3
13	2272	3
14	2258	3
15	2180	3
16	2074	3
17	2238	3
18	2170	3
19	2166	3
20	2239	3
21	2377	3
22	2221	3
23	2069	3
24	2253	3
25	2147	3
