Position	Counts	End
-20	29	5
-19	38	5
-18	46	5
-17	74	5
-16	69	5
-15	55	5
-14	50	5
-13	48	5
-12	78	5
-11	102	5
-10	209	5
-9	331	5
-8	443	5
-7	355	5
-6	220	5
-5	356	5
-4	439	5
-3	603	5
-2	626	5
-1	562	5
0	472	5
1	647	5
2	430	5
3	507	5
4	817	5
5	847	5
6	1234	5
7	774	5
8	404	5
9	659	5
10	787	5
11	670	5
12	710	5
13	907	5
14	739	5
15	791	5
16	822	5
17	760	5
18	818	5
19	1264	5
20	940	5
21	1021	5
22	1586	5
23	1186	5
24	1379	5
25	1797	5
-20	1381	3
-19	1689	3
-18	2351	3
-17	1868	3
-16	2119	3
-15	2080	3
-14	989	3
-13	247	3
-12	240	3
-11	212	3
-10	226	3
-9	193	3
-8	180	3
-7	143	3
-6	123	3
-5	96	3
-4	82	3
-3	76	3
-2	60	3
-1	53	3
0	58	3
1	48	3
2	67	3
3	49	3
4	67	3
5	48	3
6	56	3
7	42	3
8	36	3
9	45	3
10	39	3
11	41	3
12	21	3
13	25	3
14	17	3
15	42	3
16	36	3
17	33	3
18	29	3
19	30	3
20	23	3
21	27	3
22	22	3
23	23	3
24	35	3
25	37	3
