Position	Counts	End
-20	321	5
-19	374	5
-18	425	5
-17	428	5
-16	561	5
-15	659	5
-14	685	5
-13	1177	5
-12	1547	5
-11	2362	5
-10	5705	5
-9	14291	5
-8	18567	5
-7	14996	5
-6	7542	5
-5	8275	5
-4	8555	5
-3	6210	5
-2	5403	5
-1	4244	5
0	4412	5
1	3166	5
2	2889	5
3	5512	5
4	1935	5
5	6601	5
6	1153	5
7	1424	5
8	2221	5
9	2127	5
10	1922	5
11	1445	5
12	1966	5
13	2306	5
14	1605	5
15	1645	5
16	1955	5
17	1413	5
18	1845	5
19	1954	5
20	1405	5
21	2030	5
22	1826	5
23	1421	5
24	1737	5
25	1860	5
-20	1023	3
-19	1331	3
-18	1087	3
-17	595	3
-16	532	3
-15	329	3
-14	170	3
-13	196	3
-12	134	3
-11	130	3
-10	123	3
-9	95	3
-8	81	3
-7	81	3
-6	95	3
-5	86	3
-4	64	3
-3	27	3
-2	49	3
-1	53	3
0	99	3
1	91	3
2	77	3
3	82	3
4	109	3
5	61	3
6	50	3
7	49	3
8	54	3
9	59	3
10	71	3
11	72	3
12	62	3
13	55	3
14	90	3
15	142	3
16	128	3
17	63	3
18	71	3
19	64	3
20	75	3
21	76	3
22	48	3
23	53	3
24	54	3
25	50	3
