Position	Counts	End
-20	5711	5
-19	6961	5
-18	7849	5
-17	8851	5
-16	10327	5
-15	8800	5
-14	9367	5
-13	8931	5
-12	8875	5
-11	9832	5
-10	9405	5
-9	9735	5
-8	9555	5
-7	9686	5
-6	9563	5
-5	9313	5
-4	9272	5
-3	9049	5
-2	8683	5
-1	8653	5
0	8038	5
1	8538	5
2	8736	5
3	10188	5
4	7079	5
5	8729	5
6	10627	5
7	4657	5
8	5511	5
9	6754	5
10	8754	5
11	8024	5
12	7831	5
13	8362	5
14	8722	5
15	7853	5
16	8719	5
17	8043	5
18	8018	5
19	8368	5
20	7612	5
21	7869	5
22	7894	5
23	7030	5
24	7670	5
25	7398	5
-20	9485	3
-19	10037	3
-18	9929	3
-17	8752	3
-16	9898	3
-15	10752	3
-14	8814	3
-13	8916	3
-12	9154	3
-11	8537	3
-10	9036	3
-9	9954	3
-8	9224	3
-7	9147	3
-6	9615	3
-5	9227	3
-4	9322	3
-3	9460	3
-2	9570	3
-1	9578	3
0	10328	3
1	11352	3
2	10232	3
3	10923	3
4	11150	3
5	10451	3
6	10230	3
7	10778	3
8	10632	3
9	9936	3
10	10571	3
11	10141	3
12	11209	3
13	11434	3
14	11721	3
15	11972	3
16	11505	3
17	11625	3
18	11633	3
19	11679	3
20	11532	3
21	11837	3
22	11882	3
23	12142	3
24	12355	3
25	12876	3
