Position	Counts	End
-20	2431	5
-19	2108	5
-18	2123	5
-17	2240	5
-16	1766	5
-15	2190	5
-14	2013	5
-13	2182	5
-12	1994	5
-11	1628	5
-10	1884	5
-9	6110	5
-8	37719	5
-7	91287	5
-6	17516	5
-5	17276	5
-4	24723	5
-3	6256	5
-2	12933	5
-1	20990	5
0	7426	5
1	9425	5
2	35222	5
3	7747	5
4	5175	5
5	66077	5
6	3111	5
7	7455	5
8	19629	5
9	6790	5
10	10625	5
11	14526	5
12	4820	5
13	10441	5
14	16812	5
15	4831	5
16	10530	5
17	15947	5
18	4706	5
19	10691	5
20	16722	5
21	5215	5
22	10043	5
23	14538	5
24	4778	5
25	10627	5
-20	6009	3
-19	2219	3
-18	6109	3
-17	7318	3
-16	2344	3
-15	1418	3
-14	1595	3
-13	571	3
-12	155	3
-11	104	3
-10	164	3
-9	83	3
-8	98	3
-7	121	3
-6	96	3
-5	89	3
-4	112	3
-3	63	3
-2	92	3
-1	111	3
0	146	3
1	77	3
2	39	3
3	54	3
4	73	3
5	66	3
6	45	3
7	70	3
8	66	3
9	76	3
10	61	3
11	72	3
12	104	3
13	67	3
14	77	3
15	91	3
16	161	3
17	157	3
18	64	3
19	64	3
20	73	3
21	60	3
22	62	3
23	69	3
24	58	3
25	89	3
