Position	Counts	End
-20	165	5
-19	163	5
-18	171	5
-17	178	5
-16	200	5
-15	249	5
-14	201	5
-13	205	5
-12	226	5
-11	307	5
-10	2983	5
-9	22597	5
-8	53248	5
-7	38156	5
-6	8754	5
-5	11096	5
-4	9535	5
-3	4332	5
-2	10769	5
-1	7619	5
0	5995	5
1	8754	5
2	5954	5
3	7882	5
4	3802	5
5	15338	5
6	1219	5
7	2274	5
8	4571	5
9	2966	5
10	5359	5
11	3166	5
12	2136	5
13	4530	5
14	3842	5
15	1863	5
16	4448	5
17	3378	5
18	1995	5
19	3796	5
20	2840	5
21	2345	5
22	3993	5
23	3141	5
24	2218	5
25	3999	5
-20	1973	3
-19	1410	3
-18	2341	3
-17	1594	3
-16	817	3
-15	1204	3
-14	809	3
-13	141	3
-12	45	3
-11	54	3
-10	50	3
-9	26	3
-8	47	3
-7	44	3
-6	15	3
-5	34	3
-4	41	3
-3	22	3
-2	38	3
-1	35	3
0	32	3
1	40	3
2	11	3
3	21	3
4	14	3
5	24	3
6	10	3
7	26	3
8	19	3
9	18	3
10	10	3
11	26	3
12	16	3
13	23	3
14	19	3
15	14	3
16	24	3
17	20	3
18	19	3
19	20	3
20	20	3
21	21	3
22	37	3
23	20	3
24	14	3
25	21	3
